ID,deposits,deposit_amount,withdrawals,withdrawal_amount,declines,biggest_deposit,deposit_amount_variance,withdrawal_amount_variance,nightdeposits,activeweeks,activemonths,propnight,intensity,netloss,logdeclines
customer1231,40,2332.86,0,0,0,425,4339.918511,0,10,20,7,0.25,2,2332.86,0
customer1232,41,21323.61,0,0,6,1236,90321.99688,0,20,21,9,0.487804878,1.952380952,21323.61,1.945910149
customer1233,5,311.5,0,0,0,105,675.88035,0,1,5,5,0.2,1,311.5,0
customer1234,115,5649.16,2,230,0,206,1446.142834,14450,35,37,12,0.304347826,3.108108108,5419.16,0
customer1235,3,203,0,0,0,103,3136.333333,0,2,2,1,0.666666667,1.5,203,0
customer1236,23,1046.76,23,2775.76,0,149.35,151.9656664,8188.544481,6,16,9,0.260869565,1.4375,-1729,0
customer1237,55,909.6,0,0,0,283.25,1311.4487,0,20,14,4,0.363636364,3.928571429,909.6,0
customer1238,24,10100,0,0,0,2060,178894.9275,0,9,12,6,0.375,2,10100,0
customer1239,31,640.16,41,1386.09,0,144.2,318.6706766,642.1023412,10,15,5,0.322580645,2.066666667,-745.93,0
customer124,77,59069.37,1,5,53,2060,210938.192,0,28,32,9,0.363636364,2.40625,59064.37,3.988984047
customer1240,34,1268.18,0,0,0,339.9,3191.715648,0,7,23,8,0.205882353,1.47826087,1268.18,0
customer1241,30,28012,13,26200,0,1030,348427.7947,2103076.923,7,6,2,0.233333333,5,1812,0
customer1242,77,6681.16,1,43,0,442.9,5628.49213,0,49,34,11,0.636363636,2.264705882,6638.16,0
customer1243,182,32735.84,195,28654.87,1,1300,59722.8776,56272.30331,46,44,12,0.252747253,4.136363636,4080.97,0.693147181
customer1244,3,159.14,1,119.76,0,20,3338.085733,0,1,2,1,0.333333333,1.5,39.38,0
customer1245,36,729.15,21,440.01,2,43,490.622505,1201.298441,18,13,6,0.5,2.769230769,289.14,1.098612289
customer1246,8,250,2,25,0,51.5,162.5,12.5,2,5,2,0.25,1.6,225,0
customer1247,98,5694.43,62,7211.97,0,566.5,19188.91149,31248.02703,29,33,11,0.295918367,2.96969697,-1517.54,0
customer1248,127,2734.05,56,2003.1,0,840,370.1443148,668.7700471,61,31,8,0.480314961,4.096774194,730.95,0
customer1249,28,3158.3,0,0,0,309,7021.886283,0,7,13,4,0.25,2.153846154,3158.3,0
customer125,388,8784.55,0,0,0,206,176.8771513,0,137,50,12,0.353092784,7.76,8784.55,0
customer1250,7,404.5,0,0,0,150,2913.974229,0,1,2,2,0.142857143,3.5,404.5,0
customer1251,29,752.9,1,50,0,41.2,39.52029557,0,16,13,3,0.551724138,2.230769231,702.9,0
customer1252,7,2012,14,3700,0,0,184296.2857,65549.45055,6,7,6,0.857142857,1,-1688,0
customer1253,23,936.71,10,423,0,103,575.1852237,1542.9,2,11,6,0.086956522,2.090909091,513.71,0
customer1254,52,2854.68,3,97.62,0,463.5,4503.918504,2984.3148,26,10,3,0.5,5.2,2757.06,0
customer1255,16,17400,0,0,28,2060,309166.6667,0,5,8,4,0.3125,2,17400,3.36729583
customer1256,24,3506.73,0,0,0,550,15490.31482,0,9,12,6,0.375,2,3506.73,0
customer1257,18,3793,0,0,0,360.5,3798.800654,0,6,14,5,0.333333333,1.285714286,3793,0
customer1258,10,895.51,0,0,0,123.59,623.6715656,0,3,8,5,0.3,1.25,895.51,0
customer1259,18,180,0,0,0,20.6,22.70588235,0,15,11,4,0.833333333,1.636363636,180,0
customer126,44,36315,0,0,224,1545,118906.2764,0,15,13,4,0.340909091,3.384615385,36315,5.416100402
customer1260,11,806,0,0,0,206,4097.818182,0,0,7,4,0,1.571428571,806,0
customer1261,60,31771.16,12,3090.72,26,1000,35204.50779,67535.60173,33,24,7,0.55,2.5,28680.44,3.295836866
customer1262,112,6450.43,2,279,0,453.2,3291.520178,16020.5,52,18,5,0.464285714,6.222222222,6171.43,0
customer1263,43,929,1,100,0,51.5,262.8161683,0,21,21,8,0.488372093,2.047619048,829,0
customer1264,124,6273,5,181,0,412,2344.065237,1095.2,37,19,5,0.298387097,6.526315789,6092,0
customer1265,115,1955.49,5,165,0,61.79,80.62983695,2641.68605,51,37,11,0.443478261,3.108108108,1790.49,0
customer1266,86,2937.52,63,2480.04,0,206.19,2228.415143,929.5875991,12,22,9,0.139534884,3.909090909,457.48,0
customer1267,55,1784.46,3,480,0,82.4,198.7758069,25675,17,14,4,0.309090909,3.928571429,1304.46,0
customer1268,39,3790.6,0,0,0,515,8335.407341,0,15,12,4,0.384615385,3.25,3790.6,0
customer1269,352,8572.73,54,4145.91,0,300,760.6081358,7869.250254,154,21,5,0.4375,16.76190476,4426.82,0
customer127,50,848.44,0,0,0,40,57.4903822,0,24,29,9,0.48,1.724137931,848.44,0
customer1270,71,3996,0,0,0,515,4999.233803,0,17,26,7,0.23943662,2.730769231,3996,0
customer1271,20,644.97,0,0,0,133.9,886.3500976,0,3,18,8,0.15,1.111111111,644.97,0
customer1272,6,1200,0,0,0,206,0,0,2,6,3,0.333333333,1,1200,0
customer1273,23,495.6,0,0,0,43,83.24806324,0,5,9,3,0.217391304,2.555555556,495.6,0
customer1274,46,8404.48,0,0,0,824,22299.6136,0,24,25,11,0.52173913,1.84,8404.48,0
customer1275,137,1157.6,17,368.5,0,30.89,37.51993295,303.0919118,36,17,4,0.262773723,8.058823529,789.1,0
customer1276,28,3593,0,0,0,370.79,8378.078042,0,8,13,6,0.285714286,2.153846154,3593,0
customer1277,10,1409,0,0,0,360,8008.1,0,2,9,7,0.2,1.111111111,1409,0
customer1278,16,625.35,0,0,0,103,728.2381996,0,6,9,6,0.375,1.777777778,625.35,0
customer1279,19,513.28,0,0,0,98.5,815.5382596,0,2,7,4,0.105263158,2.714285714,513.28,0
customer128,24,4113.19,3,287.99,0,600,15227.04115,380.5230333,7,15,8,0.291666667,1.6,3825.2,0
customer1280,48,3586,0,0,0,309,2711.189716,0,12,25,8,0.25,1.92,3586,0
customer1281,23,1500.82,3,621.13,0,515,12564.9216,32034.21453,4,12,6,0.173913043,1.916666667,879.69,0
customer1282,28,2645,0,0,0,339.9,6176.554233,0,8,8,3,0.285714286,3.5,2645,0
customer1283,77,4111,3,117,0,123.59,557.030417,363,18,41,12,0.233766234,1.87804878,3994,0
customer1284,8,173.77,4,98.71,0,1200,151.5644696,34.668825,2,4,2,0.25,2,75.06,0
customer1285,69,12714.06,88,7959,0,566.5,20270.45686,11379.83582,25,38,12,0.362318841,1.815789474,4755.06,0
customer1286,84,103276.84,7,15942.59,106,2060,385638.9791,3870310.832,25,43,12,0.297619048,1.953488372,87334.25,4.672828834
customer1287,20,6239.74,7,2704.08,0,1950,190081.5651,251553.2181,11,6,2,0.55,3.333333333,3535.66,0
customer1288,27,3689.66,0,0,0,309,4245.560448,0,12,17,8,0.444444444,1.588235294,3689.66,0
customer1289,13,232.68,0,0,1,31,47.28423077,0,3,10,6,0.230769231,1.3,232.68,0.693147181
customer129,54,3654.45,5,597.61,0,206,2818.384588,6099.87992,19,29,11,0.351851852,1.862068966,3056.84,0
customer1290,20,162.95,3,325,0,20,12.46670395,23433.33333,6,7,2,0.3,2.857142857,-162.05,0
customer1291,61,696.65,2,120,0,41.2,45.81128142,3200,14,18,5,0.229508197,3.388888889,576.65,0
customer1292,16,450.17,0,0,0,46.34,83.93461292,0,6,13,5,0.375,1.230769231,450.17,0
customer1293,141,2709.98,100,1302.72,0,154.5,1907.082706,245.2614103,24,33,8,0.170212766,4.272727273,1407.26,0
customer1294,3,100,0,0,0,41.2,133.3333333,0,0,3,2,0,1,100,0
customer1295,84,4888.74,0,0,0,309,2201.360139,0,23,33,12,0.273809524,2.545454545,4888.74,0
customer1296,74,2908.6,17,854.7,0,342.99,4493.83771,3000.440674,14,16,4,0.189189189,4.625,2053.9,0
customer1297,65,41005.53,0,0,65,1500,115564.8049,0,40,22,7,0.615384615,2.954545455,41005.53,4.189654742
customer1298,4,236.5,0,0,0,77.25,141.3958333,0,1,4,3,0.25,1,236.5,0
customer1299,33,12697.19,0,0,0,721,26178.20049,0,20,20,10,0.606060606,1.65,12697.19,0
customer13,141,16057.7,0,0,0,825,8359.089406,0,33,46,12,0.234042553,3.065217391,16057.7,0
customer130,257,2868.87,85,2105.06,0,123.59,79.29285356,902.4053513,70,51,12,0.272373541,5.039215686,763.81,0
customer1300,121,22060.94,1,12.53,12,1000,37816.20218,0,38,33,11,0.314049587,3.666666667,22048.41,2.564949357
customer1301,5,106.4,1,1.2,0,41.2,355.172,0,1,2,1,0.2,2.5,105.2,0
customer1302,14,1398.08,1,5,0,206,5230.531284,0,6,13,8,0.428571429,1.076923077,1393.08,0
customer1303,9,3250,0,0,0,2060,382361.1111,0,2,7,4,0.222222222,1.285714286,3250,0
customer1304,37,1043.8,1,3,0,100,224.3709632,0,4,11,3,0.108108108,3.363636364,1040.8,0
customer1305,50,2298.77,0,0,0,300,2172.48147,0,19,17,7,0.38,2.941176471,2298.77,0
customer1306,168,1330.59,107,3246.83,0,299,53.85598021,4080.926515,29,34,8,0.172619048,4.941176471,-1916.24,0
customer1307,42,11455.2,0,0,0,721,28593.28644,0,16,22,10,0.380952381,1.909090909,11455.2,0
customer1308,11,2000,0,0,0,309,7636.363636,0,3,6,3,0.272727273,1.833333333,2000,0
customer1309,176,53566.45,0,0,47,1030,48066.37662,0,80,34,10,0.454545455,5.176470588,53566.45,3.871201011
customer131,119,6627.89,0,0,0,200,1214.771038,0,56,32,9,0.470588235,3.71875,6627.89,0
customer1310,49,5537.16,2,300,0,268,3059.284731,5000,15,29,10,0.306122449,1.689655172,5237.16,0
customer1311,17,220,0,0,0,25.75,40.80882353,0,5,5,2,0.294117647,3.4,220,0
customer1312,15,346.7,0,0,0,41.2,38.48980952,0,6,9,5,0.4,1.666666667,346.7,0
customer1313,2,503,0,0,0,309,4704.5,0,0,2,2,0,1,503,0
customer1314,64,747.92,3,104.92,1,61.86,140.7723603,228.0581333,8,30,8,0.125,2.133333333,643,0.693147181
customer1315,8,1561.72,0,0,0,515,17532.48749,0,2,7,7,0.25,1.142857143,1561.72,0
customer1316,264,33422.72,81,19067.31,3,1133,24489.11677,82178.90285,65,45,12,0.246212121,5.866666667,14355.41,1.386294361
customer1317,45,37268.91,17,6515.98,59,2000,326388.4806,547036.5203,18,15,5,0.4,3,30752.93,4.094344562
customer1318,120,3180.42,0,0,0,103,622.7734414,0,22,35,11,0.183333333,3.428571429,3180.42,0
customer1319,6,620,0,0,0,231.75,4466.666667,0,2,5,3,0.333333333,1.2,620,0
customer132,563,211502.74,108,135540.73,426,2000,246867.8725,2990765.479,253,47,12,0.44937833,11.9787234,75962.01,6.056784013
customer1320,39,3111,0,0,0,267.8,3152.866397,0,18,15,5,0.461538462,2.6,3111,0
customer1321,9,374.75,1,100,0,44,558.2361111,0,4,7,3,0.444444444,1.285714286,274.75,0
customer1322,62,8530.35,0,0,0,515,11287.40892,0,26,31,11,0.419354839,2,8530.35,0
customer1323,77,3276.3,21,2985.19,0,120,1910.304498,18429.38022,26,22,6,0.337662338,3.5,291.11,0
customer1324,36,4626,0,0,0,515,12235.45714,0,12,12,4,0.333333333,3,4626,0
customer1325,133,1411.04,11,293.45,0,88,111.0287609,985.1988218,31,28,8,0.233082707,4.75,1117.59,0
customer1326,46,1415.28,14,1052,0,51.5,234.5836172,10727.20879,11,27,12,0.239130435,1.703703704,363.28,0
customer1327,43,3235.8,8,2618,0,206,2984.118468,88429.35714,16,6,1,0.372093023,7.166666667,617.8,0
customer1328,41,4128.57,0,0,0,550,11310.94016,0,25,14,6,0.609756098,2.928571429,4128.57,0
customer1329,47,3207.97,0,0,0,206,2278.540138,0,19,19,8,0.404255319,2.473684211,3207.97,0
customer133,76,2085.17,0,0,0,123.59,623.1125592,0,36,23,8,0.473684211,3.304347826,2085.17,0
customer1330,48,2635,1,10,0,103,399.4570035,0,31,17,4,0.645833333,2.823529412,2625,0
customer1331,88,1099.84,31,683.75,0,92.69,90.2527185,749.9619703,38,18,4,0.431818182,4.888888889,416.09,0
customer1332,37,6908,0,0,0,669.5,23131.43694,0,22,8,3,0.594594595,4.625,6908,0
customer1333,20,2995.01,0,0,0,1166.99,59424.70816,0,4,10,4,0.2,2,2995.01,0
customer1334,125,7103.46,9,350.96,0,206,998.8715712,476.8732028,18,29,9,0.144,4.310344828,6752.5,0
customer1335,54,1600.76,0,0,0,200,1363.883752,0,16,16,5,0.296296296,3.375,1600.76,0
customer1336,38,4110,16,2915,0,515,6181.650071,4056.5625,11,14,8,0.289473684,2.714285714,1195,0
customer1337,25,2588.31,67,3109.63,0,185.39,12409.17341,1703.540582,6,16,10,0.24,1.5625,-521.32,0
customer1338,14,4505.16,0,0,0,793.09,52184.62304,0,3,9,7,0.214285714,1.555555556,4505.16,0
customer1339,55,6013,8,1681,0,618,10542.85387,50451.26786,10,14,4,0.181818182,3.928571429,4332,0
customer134,554,9298.74,78,3951.92,0,103,684.700906,4132.524269,240,53,12,0.433212996,10.45283019,5346.82,0
customer1340,8,270,0,0,0,41.2,55.35714286,0,1,8,3,0.125,1,270,0
customer1341,135,2474.12,73,1850.11,0,154.5,348.940686,345.7689465,72,18,4,0.533333333,7.5,624.01,0
customer1342,28,107,1,2,0,566.5,3.485449735,0,7,8,3,0.25,3.5,105,0
customer1343,8,98.94,0,0,0,20,12.29890714,0,2,4,3,0.25,2,98.94,0
customer1344,33,10415,5,3100,0,1030,52054.43371,617000,13,18,8,0.393939394,1.833333333,7315,0
customer1345,19,1467.94,0,0,0,195.67,2000.541844,0,3,11,6,0.157894737,1.727272727,1467.94,0
customer1346,45,1935,0,0,0,206,1250.454545,0,17,10,3,0.377777778,4.5,1935,0
customer1347,38,309,0,0,0,20.6,21.36059744,0,13,10,3,0.342105263,3.8,309,0
customer1348,5,242,0,0,0,103,1042.8,0,0,4,2,0,1.25,242,0
customer1349,68,41686.85,0,0,582,1800,109335.5207,0,20,22,6,0.294117647,3.090909091,41686.85,6.368187186
customer135,101,3271.22,85,2528.09,0,704,5800.8257,2627.062268,27,24,11,0.267326733,4.208333333,743.13,0
customer1350,1,800,5,400,0,800,0,750,0,1,1,0,1,400,0
customer1351,8,619,0,0,0,103,935.4107143,0,1,7,6,0.125,1.142857143,619,0
customer1352,3,1000,0,0,0,515,43333.33333,0,0,3,2,0,1,1000,0
customer1353,25,462,0,0,0,30,22.59333333,0,2,16,7,0.08,1.5625,462,0
customer1354,14,386.35,3,107.6,0,65,358.5340247,3482.253333,0,8,5,0,1.75,278.75,0
customer1355,25,23902.97,43,10268.36,0,592.25,697181.917,21219.99217,12,10,7,0.48,2.5,13634.61,0
customer1356,9,409.09,0,0,0,61.79,54.50142778,0,4,9,7,0.444444444,1,409.09,0
customer1357,132,4988.97,27,2016.48,0,258.52,2040.583614,12500.71415,56,29,9,0.424242424,4.551724138,2972.49,0
customer1358,41,37395.46,0,0,11,2060,359611.4219,0,4,27,12,0.097560976,1.518518519,37395.46,2.48490665
customer1359,70,3018.84,5,255.98,0,500,3747.137322,462.57208,29,24,8,0.414285714,2.916666667,2762.86,0
customer136,85,7156.5,0,0,0,309,3004.538189,0,49,29,9,0.576470588,2.931034483,7156.5,0
customer1360,21,893.15,4,135,0,257.73,2959.364059,389.5833333,8,14,8,0.380952381,1.5,758.15,0
customer1361,23,210.02,0,0,0,26,25.37957549,0,16,12,4,0.695652174,1.916666667,210.02,0
customer1362,15,11550,0,0,4,1030,60642.85714,0,6,8,2,0.4,1.875,11550,1.609437912
customer1363,46,4109.86,9,1290.33,0,309,3987.640768,6620.1996,10,27,12,0.217391304,1.703703704,2819.53,0
customer1364,22,3227.26,0,0,0,500,8540.873834,0,9,10,5,0.409090909,2.2,3227.26,0
customer1365,28,809.32,0,0,0,154.5,1480.181551,0,5,17,10,0.178571429,1.647058824,809.32,0
customer1366,38,779.32,2,137.35,0,100,442.7910947,9325.68245,6,16,5,0.157894737,2.375,641.97,0
customer1367,142,13624.22,0,0,0,412,3323.009178,0,43,44,12,0.302816901,3.227272727,13624.22,0
customer1368,74,7128.91,75,9531.76,0,257.5,6668.897765,14365.99583,24,24,9,0.324324324,3.083333333,-2402.85,0
customer1369,10,378,0,0,0,144.2,1367.733333,0,5,4,2,0.5,2.5,378,0
customer137,142,6803.3,4,1298.59,0,310,4431.243005,67670.91036,65,42,12,0.457746479,3.380952381,5504.71,0
customer1370,6,469.84,0,0,0,206,4099.124267,0,2,6,4,0.333333333,1,469.84,0
customer1371,6,257.68,4,40,0,60,361.8390267,52.66666667,0,6,5,0,1,217.68,0
customer1372,6,1403,0,0,0,824,82388.16667,0,2,5,3,0.333333333,1.2,1403,0
customer1373,32,6352.31,5,354,0,1236,56146.37571,2361.7,9,9,3,0.28125,3.555555556,5998.31,0
customer1374,20,461,0,0,0,103,458.3657895,0,6,13,5,0.3,1.538461538,461,0
customer1375,16,2239.07,3,1556.83,0,250,4237.519843,75685.59163,3,3,1,0.1875,5.333333333,682.24,0
customer1376,165,8387.6,0,0,0,906.4,6459.734775,0,50,30,8,0.303030303,5.5,8387.6,0
customer1377,2,17.3,1,1.29,0,15,57.245,0,1,2,1,0.5,1,16.01,0
customer1378,9,863.4,4,463.4,0,103,1125.036875,0,1,5,4,0.111111111,1.8,400,0
customer1379,16,1592.18,3,784.79,0,515,15319.50895,51660.35003,2,9,5,0.125,1.777777778,807.39,0
customer138,23,743.96,0,0,0,100,458.4588158,0,13,18,8,0.565217391,1.277777778,743.96,0
customer1380,85,2252.75,4,0.51,0,108.15,382.3593662,0.041225,29,11,3,0.341176471,7.727272727,2252.24,0
customer1381,129,2801.96,0,0,0,257.75,1262.995096,0,25,39,11,0.19379845,3.307692308,2801.96,0
customer1382,65,1733.15,6,393.4,0,51.5,145.0728897,4642.970667,9,29,8,0.138461538,2.24137931,1339.75,0
customer1383,67,475.19,10,296.93,0,49.44,14.00920936,994.1562456,23,16,4,0.343283582,4.1875,178.26,0
customer1384,269,2954.47,0,0,0,409.94,729.2256396,0,83,40,10,0.308550186,6.725,2954.47,0
customer1385,10,745.12,1,200,0,103,2201.848107,0,3,9,4,0.3,1.111111111,545.12,0
customer1386,38,887.35,0,0,0,51.54,115.1300171,0,11,29,10,0.289473684,1.310344828,887.35,0
customer1387,32,614.31,53,2896.47,0,116.38,330.4049241,7614.012781,11,13,4,0.34375,2.461538462,-2282.16,0
customer1388,2,54.08,0,0,0,30,15.5682,0,1,2,2,0.5,1,54.08,0
customer1389,30,40149.43,0,0,10,2060,184520.4028,0,15,23,11,0.5,1.304347826,40149.43,2.397895273
customer139,155,2282.36,0,0,0,51.5,52.77394853,0,60,34,10,0.387096774,4.558823529,2282.36,0
customer1390,7,1509,1,514,0,618,55797.28571,0,2,4,2,0.285714286,1.75,995,0
customer1391,2,250,0,0,0,257.5,11250,0,1,1,1,0.5,2,250,0
customer1392,11,175.6,0,0,0,25.75,34.61454545,0,2,3,1,0.181818182,3.666666667,175.6,0
customer1393,116,2387.6,3,720,0,103,245.3214393,31600,49,16,4,0.422413793,7.25,1667.6,0
customer1394,12,219.3,0,0,0,51.5,146.5802273,0,2,7,3,0.166666667,1.714285714,219.3,0
customer1395,19,843,0,0,0,257.5,2894.023392,0,8,10,3,0.421052632,1.9,843,0
customer1396,127,3799.6,1,20,0,108.15,167.1151456,0,45,17,4,0.354330709,7.470588235,3779.6,0
customer1397,28,21040,0,0,1,2060,125464.5503,0,10,13,4,0.357142857,2.153846154,21040,0.693147181
customer1398,4,94.22,15,464.76,0,0,23.29876667,450.24094,0,3,1,0,1.333333333,-370.54,0
customer1399,23,1570.62,0,0,0,154.5,1628.793091,0,8,13,5,0.347826087,1.769230769,1570.62,0
customer14,3,429.03,6,1950,0,175.1,12498.8223,126630,1,3,2,0.333333333,1,-1520.97,0
customer140,33,3110.34,0,0,0,309,5114.914114,0,13,23,9,0.393939394,1.434782609,3110.34,0
customer1400,21,2193,0,0,0,309,3924.857143,0,7,10,4,0.333333333,2.1,2193,0
customer1401,64,4200.52,1,0.23,0,250,1277.084,0,13,27,8,0.203125,2.37037037,4200.29,0
customer1402,140,1336,1,20,0,61.79,67.24275437,0,47,16,4,0.335714286,8.75,1316,0
customer1403,34,2069.99,9,551.73,0,209,1041.169162,5009.1333,14,17,6,0.411764706,2,1518.26,0
customer1404,9,120.6,0,0,0,20.6,24.5275,0,4,5,3,0.444444444,1.8,120.6,0
customer1405,40,3874.59,0,0,0,350,7692.672682,0,11,20,8,0.275,2,3874.59,0
customer1406,20,1540.19,0,0,0,309,5228.181489,0,2,19,10,0.1,1.052631579,1540.19,0
customer1407,56,42403.73,5,2756.1,71,1030,257339.3249,186855.192,25,20,5,0.446428571,2.8,39647.63,4.276666119
customer1408,39,2198.35,15,450.91,0,206,1390.803422,392.706821,14,28,12,0.358974359,1.392857143,1747.44,0
customer1409,27,2442.1,35,2575,0,108.15,5493.276439,2149.369748,10,16,9,0.37037037,1.6875,-132.9,0
customer141,321,4199.77,0,0,0,113.3,207.2966137,0,94,44,12,0.292834891,7.295454545,4199.77,0
customer1410,103,7222.36,107,10201.95,0,346.08,3596.822431,12145.11773,21,22,6,0.203883495,4.681818182,-2979.59,0
customer1411,6,553.86,0,0,0,105,336.5286,0,1,5,4,0.166666667,1.2,553.86,0
customer1412,102,833.3,0,0,0,30.89,23.55995826,0,41,18,6,0.401960784,5.666666667,833.3,0
customer1413,45,4347.52,9,1270,0,206.18,6209.9027,11786.11111,16,20,11,0.355555556,2.25,3077.52,0
customer1414,19,10995,22,10650,0,515,110910.6725,188580.4675,3,14,8,0.157894737,1.357142857,345,0
customer1415,72,8447.2,6,1450,0,309,4214.553158,29626.66667,22,21,5,0.305555556,3.428571429,6997.2,0
customer1416,26,830,0,0,0,51.5,176.1538462,0,10,12,4,0.384615385,2.166666667,830,0
customer1417,74,1062.42,1,6,0,30.89,81.13347597,0,42,12,3,0.567567568,6.166666667,1056.42,0
customer1418,38,4335.57,90,4888.64,0,533.77,9080.177965,1829.733141,9,26,11,0.236842105,1.461538462,-553.07,0
customer1419,3,1251.78,0,0,0,500,17043.7876,0,1,3,2,0.333333333,1,1251.78,0
customer142,422,9519.26,309,8588.17,0,798.25,1607.794128,2643.595693,112,41,12,0.265402844,10.29268293,931.09,0
customer1420,77,5262.6,0,0,0,257.5,3119.489091,0,22,16,4,0.285714286,4.8125,5262.6,0
customer1421,37,1649,0,0,0,206,2143.252252,0,8,20,6,0.216216216,1.85,1649,0
customer1422,16,963.3,1,60,0,113.3,1278.360625,0,7,6,3,0.4375,2.666666667,903.3,0
customer1423,254,48058.82,4,4650,10,1545,49325.9595,35625,87,43,12,0.342519685,5.906976744,43408.82,2.397895273
customer1424,178,13576.48,13,3624,0,320,15158.28718,561169.859,73,34,8,0.41011236,5.235294118,9952.48,0
customer1425,122,17968.81,0,0,0,650,12871.40022,0,15,30,8,0.12295082,4.066666667,17968.81,0
customer1426,32,4412.3,8,1182.76,0,515,13733.9301,28667.75154,17,18,7,0.53125,1.777777778,3229.54,0
customer1427,225,4039.07,346,6007.48,0,824,3757.305275,2301.736572,40,33,8,0.177777778,6.818181818,-1968.41,0
customer1428,74,2311.31,23,1236.41,0,169.95,1642.987035,3097.918449,33,19,5,0.445945946,3.894736842,1074.9,0
customer1429,12,719.16,5,918.66,0,225.56,5451.491527,20406.33072,4,8,3,0.333333333,1.5,-199.5,0
customer143,237,20892.59,0,0,0,515,4123.59686,0,78,45,12,0.329113924,5.266666667,20892.59,0
customer1430,63,4910.06,0,0,0,370,3618.196539,0,9,28,8,0.142857143,2.25,4910.06,0
customer1431,4,55,0,0,0,20.6,56.25,0,0,4,2,0,1,55,0
customer1432,33,6052,0,0,0,515,11293.43371,0,6,13,4,0.181818182,2.538461538,6052,0
customer1433,92,1729.6,0,0,0,51.5,58.0756044,0,37,21,5,0.402173913,4.380952381,1729.6,0
customer1434,62,1472.19,0,0,0,180.25,856.6917697,0,23,23,9,0.370967742,2.695652174,1472.19,0
customer1435,12,176,0,0,0,35.02,128.4242424,0,3,7,3,0.25,1.714285714,176,0
customer1436,10,1692.22,0,0,0,180.25,4282.628484,0,2,9,7,0.2,1.111111111,1692.22,0
customer1437,64,3233.34,0,0,0,154.5,634.4918118,0,24,24,9,0.375,2.666666667,3233.34,0
customer1438,1,25,0,0,0,25.75,0,0,1,1,1,1,1,25,0
customer1439,16,1883.91,0,0,0,360.5,9243.90684,0,7,12,8,0.4375,1.333333333,1883.91,0
customer144,36,851.17,4,404.76,0,103,227.5811666,3856.8644,4,21,9,0.111111111,1.714285714,446.41,0
customer1440,150,4857.03,2,1520,0,120,501.4693859,115200,19,37,12,0.126666667,4.054054054,3337.03,0
customer1441,32,3570,1,3,0,309,4348.318548,0,9,11,4,0.28125,2.909090909,3567,0
customer1442,68,867.02,0,0,0,53,114.4428477,0,15,28,8,0.220588235,2.428571429,867.02,0
customer1443,46,6379,2,400,0,319.29,9442.491304,72200,2,25,10,0.043478261,1.84,5979,0
customer1444,7,558,0,0,0,144.2,1225.571429,0,1,4,1,0.142857143,1.75,558,0
